,Metabolite,p_value,Ex,adj_p,reject
516,Nacetylglutamine,0.08965719740119016,R,0.2675927360999712,False
517,Nacetylphenylalanine,0.1977769673867836,R,0.3976303333813025,False
518,glycylleucine,0.27314642530242556,R,0.46912592327726005,False
519,campesterol,0.20593724618384643,R,0.40552167243400095,False
520,myristoylcarnitineC,0.05560943089429695,R,0.21192449783597744,False
521,Nacetylthreonine,0.7562957480330913,R,0.8023857936195955,False
522,phenylacetylglycine,0.4795901744734825,R,0.637813234760789,False
523,Nacetylisoleucine,0.4159463889267916,R,0.5878504315828826,False
524,nonadecenoaten,0.14122617943409962,R,0.338060167020376,False
525,gammaglutamyltryptophan,0.23244509071202257,R,0.43112091885086995,False
526,stachydrine,0.44013850961367285,R,0.6092810655973592,False
527,nicotinamideriboside,0.005179756872628064,R,0.0809733421312877,True
528,ophthalmate,0.03690748001267482,R,0.17006834309561758,False
529,gammaglutamylmethionine,0.18341166156893965,R,0.380740739191891,False
530,pcresolsulfate,0.8915362490546274,R,0.8828782899127353,False
531,nicotinateribonucleoside,0.26206891607217936,R,0.4614822751983665,False
532,Nacetylproline,0.567959312726305,R,0.6972064640197911,False
533,stearoylcarnitineC,0.014915207608593883,R,0.11901092737690537,False
534,laurylcarnitineC,0.03534903188460335,R,0.16991920589726456,False
535,isovalerylcarnitineC,0.30412550526791127,R,0.4969526606470084,False
536,Nmethylinosine,0.2952443114976124,R,0.48846035120339326,False
537,Nacetylcytidine,0.01890431665772411,R,0.13164278690742423,False
538,orotidine,0.08154744201478513,R,0.25324235605036904,False
539,hydroxyhippurate,0.2858141746198147,R,0.4780210868095591,False
540,pentadecanoylglycerol,0.15754232793663125,R,0.3536003295526101,False
541,cysteineglutathionedisulfide,0.8260241482958556,R,0.8515942094140314,False
542,isovalerylglycine,0.9813181956175551,R,0.9234517663919499,False
543,hydroxydodecanedioate,0.8633018841252027,R,0.8724132496568672,False
544,stearoylGPG,0.8714036290210149,R,0.8744458218469446,False
545,Nglycolylneuraminate,0.6394821247667737,R,0.741064005402948,False
546,oleoylcarnitineC,0.011997036075057385,R,0.11489248356451617,False
547,gammaglutamylaminobutyrate,0.474219380435265,R,0.6350560234500228,False
548,dihydrobiopterin,0.1489727504140581,R,0.3447526489944668,False
549,malonylcarnitine,0.9612855441205899,R,0.9192818062376678,False
550,hexanoylglycineC,0.2172010441222931,R,0.41164070358416777,False
551,ureidoisobutyrate,0.24826637616875175,R,0.44721464710568753,False
552,oleoylGPE,0.6095840905403724,R,0.7261919336764001,False
553,linoleoylGPE,0.47163464412171074,R,0.6338107673635621,False
554,arachidonoylGPEn,0.06685786022075603,R,0.23600516557188536,False
555,Nacetylcitrulline,0.5441394472160431,R,0.6855441061965281,False
556,phenylpropionylglycine,0.14756455062478413,R,0.34356974400785606,False
557,betahydroxyisovaleroylcarnitine,0.036414861787274835,R,0.16991920589726456,False
558,tiglylcarnitineC,0.8028653331468341,R,0.8333263484965785,False
559,hydroquinonesulfate,1.2499448896097264e-05,R,0.009574577854410505,True
560,catecholsulfate,0.6707700250432596,R,0.7518150315768743,False
561,cholesterolsulfate,0.8360428131761904,R,0.8573076236853573,False
562,NacetylaspartylglutamateNAAG,0.6827764135850811,R,0.7581568636441738,False
563,tetradecanedioateC,0.7198176210493985,R,0.78209971308346,False
564,hexadecanedioateC,0.4837708158561037,R,0.6411218770688156,False
565,octadecanedioateC,0.9770507492469918,R,0.9229734811203408,False
566,undecanedioateCDC,0.880073816461095,R,0.874890786689663,False
567,glycerophosphoinositol,0.4973331687006507,R,0.6494394368845438,False
568,hydroxyphenylpropionate,0.3079486610620139,R,0.4979284613682423,False
569,betahydroxylithocholate,0.02205812763148333,R,0.13968674828966787,False
570,ectoine,0.15707748414812223,R,0.3536003295526101,False
571,palmitoylGPI,0.8415243482436107,R,0.8598291897620257,False
572,Nsuccinyladenosine,0.2165798445375545,R,0.41164070358416777,False
573,ribosylimidazoleacetate,0.8237373350478582,R,0.8515287431129007,False
574,arachidonoylGPE,0.015758594486190332,R,0.12013046344263348,False
575,vinylphenolsulfate,0.8255719370921006,R,0.8515942094140314,False
576,ethylphenylsulfate,0.9341884139675106,R,0.9012447419384297,False
577,methyladipate,0.11005797504080261,R,0.2983245010538815,False
578,pyrraline,0.16849854985325607,R,0.36053041672512337,False
579,oleoylGPI,0.6490753241116325,R,0.7439052648952235,False
580,linoleoylGPI,0.3937703775100968,R,0.5701854615741666,False
