MouseID,alphaketoglutarate,hydroxyisobutyrate,hydroxymethylglutarate,phosphoglycerate,hypoxanthine,succinate,hydroxybutyrateBHBA,dihydroxyacetonephosphateDHAP,fumarate,isoleucine,leucine,malate,lactate,valine,glucose,malonate,pyruvate,Nacetylleucine,citrate,methylsuccinate,ethylmalonate,carnitine,methyloxovalerate,methyloxopentanoate,alphahydroxyisocaproate,acetylcarnitineC,methyloxobutyrate,butyrylcarnitineC,isobutyrylcarnitineC,butyrylglycineC,propionylcarnitineC,Nacetylisoleucine,alphahydroxyisovalerate,aconitatecisortrans,isovalerylcarnitineC,isovalerylglycine,methylbutyrylcarnitineC,malonylcarnitine,hydroxymethylvalerate,betahydroxyisovaleroylcarnitine,tiglylcarnitineC,deoxycarnitine,succinylcarnitineCDC,hydroxyglutarate,methylglutaconate,hydroxybutyratehydroxyisobutyrate,dihydroxymethylbutyrate,Group,Tx,Ex,avg_dVO2,max_dVO2,AUC,max_VO2,avg_VO2,glucosephosphate_ser,carnitine_ser
VR11,-1.8261742138927555,-0.2791329493654316,-0.6351402038619524,1.5211227384553192,1.7067639039901117,-0.07618176075150172,-0.13782267920712485,-0.15503115896638217,1.3681416202475363,1.0609580492929405,1.297761512053941,1.077488404751154,-0.33283104276767017,0.9124473125921817,-0.9584662556819954,0.5723872559779941,-0.3255706769459995,0.12555334065735133,-1.798068448518763,0.6916741199639136,0.8586694073826036,0.2674182071617521,-0.28431237170161877,-0.7223233244924023,0.002142723692374055,1.4114858249572275,-1.0785657774688246,-0.11281162516081404,0.1775919116658108,-0.21243214535345012,1.0287175320135944,1.013056966680361,-0.04666654599863201,-1.1084152745776275,0.629516746234852,-0.14256259414952283,0.6761583293950251,0.4592543485612331,0.311460283145752,0.7258439289238109,0.5448049886055149,0.20787206529523702,0.2557845510181079,-0.10987374914740307,1.055254186917214,-0.6177654954431129,1.3296062145920393,VR,V,R,0.2929801827571987,0.4488450456622829,0.4219975303957132,0.37265600084864897,0.1777442018510276,0.680032876919758,0.9494980813871818
VS23,-0.5432634950622686,-1.3832277376985036,0.8584788367873994,-0.13859638132855823,0.9609104458791435,-0.73118892421244,-1.7424817826739516,-0.5254759200270562,0.4787419909420655,1.1475060412142195,1.354688203892777,0.610594562660202,0.47055578531939113,0.8074696328822251,0.5651365034913234,0.19566011721046753,-0.05763280388333296,-0.0471950030879991,0.04020058439579988,0.16004457209811865,0.5259264137609978,-0.09688518130753217,-0.28431237170161877,-0.7223233244924023,-0.49285967146138976,0.20248169625159904,-1.0785657774688246,0.5554433531742834,-0.49439032846731124,-0.5002822006010565,-1.1644994575712262,-0.547016427817998,0.3527797992617184,-0.27175580507688596,-0.02532044153108009,0.5345145999469723,-0.23631880437939734,-0.3814475890819338,-0.46147796048021067,0.20086956285080426,-0.792523742714709,-0.4371728707253512,-0.550775944941931,-2.170975923479008,-0.94456103918706,-0.6878288708185912,0.007866491673935914,VS,V,S,-0.8180407067782393,-0.9046236969508615,-0.8450675916499173,-0.8262403600323782,-0.6710356979895314,2.15933277854174,0.1494064723834858
VR60,0.489359930517463,-1.1074806369911652,1.8990075762417031,-0.3746240958373866,0.20626901024884195,-0.33434538810432246,-0.9956471552538063,0.466237658520401,0.5264897248007773,-0.697483332792487,-0.930569983838564,-0.07677127066012276,0.019529759955622686,-0.7201614320354356,0.10606400762924088,-0.6939137879137569,0.2882153054988515,0.11824780233089978,0.3402790558760813,-1.4188370268782566,-0.4380212507925333,-0.6029051622238012,-0.28431237170161877,-0.7223233244924023,2.2072269310055748,0.008939634515135478,-0.5420650972794474,-0.2859354279007803,-0.21332474764310225,-0.5002822006010565,0.5488340636120673,-0.23287385237920244,0.7815992421913583,0.7754733952599018,0.235936897202078,-0.07127995671310032,-0.4857581198424605,-0.8534093137667366,1.214479766442732,-0.8683958153685916,0.066656647439023,0.40545899977915006,-1.2737760780205727,-0.3076434019527917,0.7967280298824677,0.4736373484747613,-0.5431027827819609,VR,V,R,0.5957298147766455,0.2849792140453789,0.4677915205953937,0.22542193508150069,0.2254180902085388,0.34354777111555307,-1.1194792553052353
VS61,-0.9011713083830979,-0.8117959092307581,-1.8645267620596027,-0.5776333785687825,1.0464027270114762,-1.0772691762749658,-0.5921657132784043,-0.6729533024038967,-0.06750074428436498,0.6459186888518672,0.5264042162451011,0.06923575659500962,0.7940958576968964,0.02466126138157858,0.7485536469288387,-0.5470248085970344,-0.12871426360398427,0.6386582016721508,-1.5335431603730723,-0.3771365850467699,-0.9914492522532086,-0.7622757119759627,-0.28431237170161877,-0.7223233244924023,-0.05501015750094298,-0.6005505185397602,-1.0785657774688246,0.7699756892365385,-1.4373370239739294,-0.5002822006010565,-1.5225067163095587,0.7947825642445606,1.1243947172856248,-1.8161960354731854,-1.132359608686957,-0.4277163179855902,-0.7163907186007349,0.46947420956624036,0.3529803241203768,-1.073450681736215,-1.0924290750991619,-0.7776913799817392,-0.6371811956865976,-1.0383738875597146,-0.94456103918706,-1.095685845852116,0.04346949427443386,VS,V,S,-0.8180407067782393,-0.9046236969508615,-0.8450675916499173,-1.701248643970674,-1.70795871117321,0.9303538638025758,1.5948115128817708
VR83,2.011026409828084,1.2157610614283072,1.4037084489790206,-1.2431401082687923,0.6024174897847877,-0.5142584200929808,1.1886296861328778,0.5518768840522775,-0.4907306224075608,-0.6568662792621232,-0.9619374449328492,0.012578028227705103,0.22934302322431038,-0.35807132845862955,0.43876480732355116,-0.8232746908875861,0.40358955500664595,0.7793265146837327,1.7084010197874577,-0.15097181178431815,0.5266481916709987,-0.1899947981375432,0.29663109546951755,0.5066820852205345,-0.49285967146138976,0.00812867461159045,0.5655062198036955,0.6464278919457882,0.7990897858033713,0.9449142064037201,0.3022399789241055,0.3063179920692011,0.9674886817295008,1.2856292043754167,0.9138937968514881,0.2632932424252278,0.5508120912655159,-0.1870271238723451,-0.22927396531453292,1.5654465868042207,1.2050822211758512,0.8085170924858166,0.5039338099031481,0.5473167942828421,0.742354641839624,0.8319511193857037,0.4146097613377794,VR,V,R,-0.5353428749948969,0.14238442809463805,-0.40339746748064725,1.1620240327418396,0.9961548137917006,0.77515531767378,-0.34691532338223213
VS84,2.1793707540223894,0.6328697498927721,1.185893515835422,-0.9977308860618599,-0.7335196404373219,-1.6750896952878023,0.818665094077886,-0.20725718588219638,-0.9276473581191934,-1.4321726928848382,-1.4042752325978758,0.09234976981641743,1.5376606957303671,-1.4020401323248766,1.241426638083674,0.8357718979503987,2.2393017648203943,-1.6618547035540343,-1.0935421207835063,-0.07416644903711721,1.1687653635448498,0.18852423382258254,0.8323617236839487,0.8301136380777863,0.46852484834757085,-1.5154004787636963,0.8006299448846814,0.7793308326625192,-0.444417760874399,-0.3059922168185351,-0.7813497682382345,-0.547016427817998,-0.5423920511301378,-0.7547452950934828,0.0554686306908173,-0.44594370185244436,-0.14003238391204237,-1.3412417006102613,0.47140793721445506,-0.9507781346245481,-0.03350708072465038,-1.811387222547104,-0.08345747999208536,0.0698605081561088,0.6132796816474618,0.30996800610754865,0.7089006679523033,VS,V,S,-0.8180407067782393,-0.9046236969508615,-0.8450675916499173,-0.9336433114207089,-0.7983128838433073,0.034286481126139176,-0.7859583882792025
VR42,1.147599829289683,1.3590086071893612,0.5698034755583314,1.2735288047694506,1.057449667249017,0.5455469537463857,1.0474991342733364,-1.3150755560014853,1.8980761911593995,0.6739572699441846,0.7443058731286363,1.5929509547559588,-0.642916279323939,0.345773472074707,-0.8168679185951748,2.747325753168799,1.8894417844927516,1.0076313077584407,-0.8817882131983288,2.065324743289688,1.8369351446385143,1.339367137790452,-0.28431237170161877,-0.7223233244924023,-0.49285967146138976,2.761819688641431,-1.0785657774688246,0.6096256436400052,1.6814341867643936,0.6111950206056186,2.4182291818544592,1.236743217934146,0.7205696109017594,-0.9231911596445276,1.3704714989602924,1.2566038434808087,1.578452089751095,2.4569160191763313,-1.3652857182901905,2.9099703782306214,2.130482261240132,2.942437270840722,2.094134283515677,2.3658015344555734,1.0225316160898383,1.018384060092211,1.6715702175196918,VR,V,R,-0.22313743265917296,0.34012636902098947,-0.08034717928972875,0.07872522099012229,-0.5870173655322789,-1.054360664469085,0.3700807298509743
VS43,-0.6911734451372865,-0.4578632236568585,-0.46376607655138546,1.724999762227011,-1.3882485221331746,0.6578345255839336,-1.127519203516735,-0.47373483199693656,-0.16905291977709552,0.33594629838449613,0.8420453097201075,1.049369754598131,1.0469234954863313,-0.11746967100021342,1.1527653916420884,-0.19273331080454248,1.2514357012361474,-0.2999386211830547,-0.8602214417397798,0.7770355452097791,-0.09052537611567692,1.2518774829528552,-0.28431237170161877,1.0521553100735652,-0.49285967146138976,-0.6859649672641438,0.610544725238103,0.6050718414570061,-1.312910325924635,-0.5002822006010565,-0.7025867891421917,-0.547016427817998,-0.3335352250023015,-0.8219787938905481,-1.849704693241251,-0.44594370185244436,-1.3044276148347194,0.22872376846100012,-1.3652857182901905,-0.6360901175535792,-0.5672660818076448,0.45070268671191627,0.8362954040756412,0.2854304963706938,0.49110966905616743,-0.7514193169962788,0.835975713919525,VS,V,S,-0.8180407067782393,-0.9046236969508615,-0.8450675916499173,-1.3883090876740933,-1.3371116762183997,-0.21534279743446744,0.5569063328219302
VR72,-0.6533899308555966,2.162430450818367,-0.3952185697830023,0.599774824425342,1.6203471663177362,0.30955724792693295,1.8327151950328964,1.0088856269369058,-0.8016576387533442,2.1817124127315886,1.8749757003217158,-1.7589390651008916,-2.661854314815436,2.081627666469476,-2.7296576326042947,-0.6973704060057562,-1.4005792659518717,1.2157694961616146,-0.8729954351025763,-0.04535431136719136,0.02133550804930428,-2.0894092156769553,0.8015230557317986,0.3625245525670147,1.4376318137967372,-0.5967602899238641,1.0764519568002793,-0.17740973214361455,2.0950083743483443,0.3148025019293054,0.2683034313382735,1.7245999288721356,-0.5341688048833735,-0.3978720408569959,1.922286892090406,1.3142544359483388,2.3338578747168253,-0.2701548590916724,0.7232019768168144,-0.20930183407327765,1.7060233125704949,-0.470380822343018,-1.0786522796772327,-0.36563469317591235,1.1022615662256317,2.6707338146046777,-0.40717552291294995,VR,V,R,0.5828976871357429,0.6166499596086271,0.6437682479090978,1.028223733076077,1.0790384851810852,-0.8603989945176493,-1.6846878394906544
VS73,-1.4680047223418684,-1.3832277376985036,-1.116998768441185,-0.5318771787158764,-0.23312170425711465,-0.23131127465771212,-1.7424817826739516,0.30598445492660886,0.13067927189297487,0.39148944439190475,0.5733911356620821,-0.07989666957685547,0.6617724462712401,0.678149552873488,0.6506287688441621,-1.841970582894747,-0.5333253903268654,0.18100656172227442,0.5786017518586732,-1.168085651028899,-2.2918391203548745,0.14707338155893898,-0.28431237170161877,-0.7223233244924023,1.7641354642907043,-0.14359994756792027,-1.0785657774688246,0.741026389051674,-0.8126893400341543,-0.2686459608633906,-1.7811940955496854,-0.547016427817998,1.2667300554684544,-0.02657097485693567,-0.14447436275003062,0.7309462837021945,-0.36845409642686594,0.33186539718724606,1.3260440387558994,0.3128478634612553,-1.0856592080861867,0.5892941938226022,0.5540252149849043,-0.7760313034678967,-0.94456103918706,-0.3529936158198619,0.45724149557589183,VS,V,S,-0.8180407067782393,-0.9046236969508615,-0.8450675916499173,0.19727819788795106,0.5418784727784831,-0.7572335022188194,-0.301361529531055
VR94,-0.9799555937536106,0.3561746507203906,1.0045917908529867,-1.253170996882116,-1.5518628426747154,-0.7703149682879008,-1.252051100653255,-0.9539449471926127,-2.35937451607594,1.4638483948758938,1.2307857766704429,-1.7021391515334565,0.45844946283690696,1.558109533193629,0.7255416341273943,-0.9251655028287216,-0.9068807692156091,2.736923724602588,1.1428463579080348,0.09003122360688844,0.35268596047946477,0.7367492764013779,0.22337422891925404,0.7314855583870334,-0.49285967146138976,-0.29857711869093945,0.42662288154561534,-1.9921590446951014,-0.12914015236415416,3.851496961161384,-0.9173600242458241,2.1882170351344463,0.2801996707150217,0.6536094940495437,0.006119102315051581,1.3816613117670524,-0.9950328914822959,-0.32629286016913095,0.7136582699612806,0.7130285008895371,-0.02254272440939667,0.2900740345360643,1.0762650654449977,0.3014362013887556,0.8291085014605616,1.6602613668187334,-0.7129192278686675,VR,V,R,0.3972347394004899,0.4512084951544849,0.17066174236687093,2.3785857940956037,2.2873987135807585,-1.1069773683843958,-0.5714269035443518
