MouseID,alphaketoglutarate,hydroxyisobutyrate,hydroxymethylglutarate,phosphoglycerate,hypoxanthine,succinate,hydroxybutyrateBHBA,glucosephosphate,dihydroxyacetonephosphateDHAP,fumarate,isoleucine,leucine,malate,methylmalonateMMA,phosphoenolpyruvatePEP,lactate,valine,glucose,malonate,pyruvate,Nacetylleucine,Nacetylvaline,citrate,tigloylglycine,isocitrate,methylsuccinate,ethylmalonate,carnitine,methyloxovalerate,methyloxopentanoate,alphahydroxyisocaproate,isovalerateC,acetylcarnitineC,methyloxobutyrate,butyrylcarnitineC,isobutyrylcarnitineC,methylcrotonylglycine,propionylglycineC,butyrylglycineC,methylbutyrylglycineC,propionylcarnitineC,hydroxyethylpropionate,Nacetylisoleucine,alphahydroxyisovalerate,aconitatecisortrans,isovalerylcarnitineC,valerylcarnitineC,isovalerylglycine,methylbutyrylcarnitineC,malonylcarnitine,hydroxymethylvalerate,betahydroxyisovaleroylcarnitine,tiglylcarnitineC,deoxycarnitine,succinylcarnitineCDC,hydroxyglutarate,methylglutaconate,hydroxybutyratehydroxyisobutyrate,dihydroxymethylbutyrate,isocaproylcarnitine,Group,Tx,Ex,avg_dVO2,max_dVO2,AUC,max_VO2,avg_VO2,hydroxybutyratehydroxyisobutyrate_mus,glucose_mus
VR94,-0.445328651272,-0.03234925491668142,0.5748557792409654,-0.6404822660736735,-0.5170919804462963,-0.03396716167284896,-1.1233087412969518,-1.1069773683843958,-1.8991920437617527,0.8833778964979211,1.4634950007641345,1.7338146188082095,0.47591218303453797,0.9688810352071673,-1.3696536966564594,-1.2615965192186511,1.7836903151833239,-0.5986619659502388,0.5665890394305967,-0.6155545333296752,1.7551306165331402,1.7879944448834524,0.905383563352944,0.9699014215663174,1.0493188580252795,3.1601716279854166,3.549032733320709,-0.5714269035443518,1.2768590738329095,0.5638080825880347,0.32916322344493587,1.1327073446525173,-1.4758878580201267,0.640904948132946,2.2537220395123168,2.18415589734698,0.8567390360666391,1.2335655249657966,2.55270571336412,2.1624112751511015,0.43834062529249873,-1.2373181355210303,2.0209586088831917,0.1574109276701934,-0.11433447110415529,1.1192255929829875,0.28351967368000763,3.114636529443254,0.3365551502165451,-0.9092494011912393,-0.2969262170222587,0.039932536999390936,-0.24080569932718976,1.0668053455636153,-1.6062035826397674,-0.08629915174664245,1.3126016515440877,0.7978146086724892,0.8224195181424279,0.7222376132442403,VR,V,R,0.3972347394004899,0.4512084951544849,0.17066174236687093,2.3785857940956037,2.2873987135807585,1.6602613668187334,0.7255416341273943
VS100,-1.1532599978150841,-1.8492928781748816,-1.1808747784806812,-0.7960231225388698,-0.15643322185537314,-0.4164364873116941,-0.09344967248705838,1.4677545244812966,-0.4046882190794597,-0.6137857933205084,-0.5815714106649217,-0.5258117282922296,-0.7626054788064199,0.6390764664246685,-0.4865370892354777,-0.8905577220824887,-0.8089618144633434,0.35096041627258195,-0.3164314734147317,-0.4165759813908036,-0.1664010948924052,-0.7620903002844112,-1.0298937579403256,-1.0629944416225885,0.2512877849515403,-1.1148673995122504,-0.8959534495818922,0.2584357542841251,-0.6725255679860764,-1.1964240987670658,0.06454734593960296,-1.7335681678813089,-0.9658693421234725,-0.9213007558750805,-0.9935159751929418,-1.1747996334199544,-1.0147791772112091,-1.466713610396902,-1.0993571664225703,-1.1834951494245207,-0.4915283166331349,-0.7827293464658963,-0.7285718550485045,-0.6577450183706324,-1.2396961260265547,-1.3236555295177295,-1.3852723511131166,-0.7613804345343249,-1.1861038270475683,0.8179832600994311,-0.22350000487576338,-0.9335101579307837,-1.6302731121636878,-1.3417898470272107,-0.48049108316124334,-1.3256430316250374,-1.5392843900010376,-0.9217149099556707,-1.9805010383016712,-1.4522314788443669,VS,V,S,-0.8180407067782393,-0.9046236969508615,-0.8450675916499173,-0.9304326410419806,-0.7945080992891931,-1.6824220704464021,0.002970476011678601
HR40,0.9503698547478348,0.06650171065330593,0.9794525817913083,0.5089291452297844,0.6555743237086971,0.2586926767974711,0.9955540057191837,-0.7882143088579812,0.6758636213015324,0.7438846029149612,0.09792448055310235,0.1261142679151427,1.0252923255590898,-1.2747406069679335,0.6402395060185011,1.0759936069443923,0.3309215085544165,0.4676912734681804,0.9055408979404016,1.776045300542537,0.5509870763357587,0.6783103189882146,1.0225031584211408,0.57410378233091,1.824123985394559,0.5155149652452875,0.42862808193366453,0.6498189360212657,0.8771490043757684,1.3260978506703411,-0.8698590199842823,1.2216139630084017,1.3408629293331293,1.0619324220645252,1.3650214543408556,0.99861644516288,1.3149929331875438,0.24008082197033165,0.7145514349793901,0.6815099927424977,0.7170784233451397,0.28428198104346314,0.6592730419699931,-1.7731570700438979,1.165133187913609,1.0509151671129195,0.0753740202560103,0.8536461079601874,0.9211626122939628,-0.04688091614611927,-1.711889656102669,1.6509752911674667,0.8825748862422274,0.7601059382327282,0.5100392973799087,0.720815333774805,0.6400350167051637,0.7239494231471864,-1.525900042961233,1.2390769815560752,HR,H,R,1.6220662152415404,2.1544677616681502,1.5712518109365412,0.18673269180465363,-0.5855474568344625,-0.39056032245345373,-1.0660422401366703
HS41,0.10855441069832222,-0.33096219462651333,-0.22942946062259373,2.4265445921161986,0.7382867714162572,0.43401619099049005,-0.6930240221425751,1.2278896556032148,1.6224984470399875,2.683938090810203,-0.6703062465726595,-0.26067976040282365,2.3785672714556974,1.508343827579376,2.353588420335204,1.426960073208264,-0.31336151067839074,0.19333506538150352,-0.7864370370712567,0.44305513017642245,-0.5843555462516361,-0.2428750122313803,0.20200856428616534,-0.6291211915125237,1.8203643868185737,0.5254649454741062,0.5685658470715851,1.3603207821751078,1.5937936698874626,2.3375224446159564,1.6516926406488113,0.28472039960188505,1.5582760587700342,1.153656663619979,0.9731711851109512,0.22763854654204788,-0.711074219393088,0.16681924035195378,-0.12333633849069203,0.2066448109990857,0.730264484530243,1.525245520032156,-0.5688131472979637,1.835808548290707,0.7943330572701806,0.7007178785097923,-0.06782880308253549,-0.18540207352491228,0.9968915767544994,1.4604716396142958,0.6868495756690574,1.4014830455237335,1.7771742389476168,1.0443832866016407,2.2479964950343745,1.0764666727408927,0.2810769799008214,-0.3777970097441118,0.49035769948625235,0.2997913047556175,HS,H,S,-0.5507380940081344,-0.7206176649949724,-0.8450675916499173,-0.7137325773965568,-0.5377090642663962,-1.1367964485647555,0.2643092363346594
HR52,1.0414212050891143,0.31882683849168614,0.7633869508536052,-0.9487596060689719,0.589585753165998,0.7893048741670092,0.7347957366143265,-0.11398775000212004,-0.1307026908394208,-1.2661536453640134,0.8150265394178451,0.7120305771623628,-1.0942883647439787,0.4588414738624067,-0.9863460958362135,1.222077764772264,0.8371108434946799,1.3927231576892,-0.7306150167083956,1.207146435640097,0.9800116259730866,0.2095954490557467,0.7934478743476722,1.0583368578137995,0.038311459862836544,0.21948373996906312,0.9618604763116791,0.2247886615087429,0.3791815074451139,-0.1885118957077838,1.2924500929499578,-0.06300625966093233,1.033566941175865,0.8681111664896501,1.0847809062496445,0.8343567130602337,1.417031314426764,0.3550129786423259,1.2259613792274386,0.8239170493978007,1.0777758708099194,1.0928445733229044,0.9700675542042594,1.417395146159173,0.6586564738839861,-0.02381552731431729,0.5480072309252545,0.4886414007135137,0.7219761514749158,-0.896635858710617,0.5375254054654659,0.05321803947347232,0.07007588946311366,0.7128235247150493,-1.0249264328820447,1.1645164386697522,0.47691316873552647,1.2532395792528621,-0.28086683779130694,0.08361350887781185,HR,H,R,0.4969401136694143,0.9341400079823183,0.2841334319405152,0.5424587902485708,0.19634890556978662,-0.27104280741217485,-0.1471235776041812
HS53,-1.4079054393655837,-0.006982270003947856,-0.2396486072471263,1.549603304859532,0.2538969342148066,0.6443951543998838,-0.0914410352683264,0.45889302591575215,1.8921604449031268,0.2120969113995653,0.9300708371158539,0.9274810969196308,-0.04844252127287896,1.4342920851275907,1.5458820280427585,0.7433945110602486,0.4276658272742268,0.6806638956662392,-3.3627133671762506,-0.764551608298898,1.0119532121083374,0.5408061302018402,-0.7152699804211959,0.2721363387621599,-0.22618286166703092,-0.2910787394076529,0.015615101625892844,0.5323220307019337,0.6959786300410739,-0.07627726920548536,0.9998239780714615,-0.06300625966093233,1.227694957225648,0.12053982602060107,0.025815602650468908,-0.5338912554139988,-0.11324631863160367,-0.19370274546926733,0.14959693534224267,0.5215665210742938,0.48363801896881387,0.17217091153476774,0.8524078156509933,0.39675505001322736,-0.2780974036148692,-0.8762699544068673,0.13062989809201658,-0.25679566781529994,0.8010000395922033,1.8145395397325648,-0.1589927507679864,-0.5003190255388835,-0.07728025628013031,-0.040180503035574515,0.7978310226662223,-0.7179064580239991,-0.5641609903072937,0.5816612863042411,-0.3103872618748119,0.08361350887781185,HS,H,S,-0.5507380940081344,-0.7206176649949724,-0.8450675916499173,-1.3046839003829909,-1.2380121787900367,1.1429603401705397,0.7198539730075311
HR70,0.45942720315334934,0.24108248455044906,0.4472672087069485,0.8602197963888253,0.4582196234567084,0.28981265308136267,0.6232209863698288,0.3656930276848291,1.4989140798523932,0.6795060306680888,0.7421424913601521,0.5619746701814958,0.5883580293926565,0.27335613111476925,0.9304293224293785,0.08063114782777922,0.46550194057394234,-0.4718584285045439,0.5288852780357166,0.7530107961055994,0.9906962601019205,1.51854652339531,0.8327905989529746,0.6535416196187226,1.7120003787078641,0.5187806110367048,-0.11257103427895199,-0.3228786998837926,0.43517295822469965,0.689054578989903,-0.9690766687399492,1.132591354971621,0.2710107260630845,0.9386743393971112,0.5535219388583753,0.5559508620311003,1.2207773236349797,1.0507318299753023,0.6036429607684183,0.631999037473271,0.5516264254981302,1.253851424968792,1.2457748031073619,0.03613951881477607,1.3468780884915392,0.48866268370503674,0.9967590371703801,1.1025618388958527,0.6661743763687388,0.10638663563844866,1.1595352899003317,0.8169508834586691,1.1508953592887123,0.5839068899217656,1.1546538366088717,0.6567304447053447,0.7678358630665949,1.1777368157491466,1.5518435082477726,0.9379288922915798,HR,H,R,1.4509046875776934,1.369802530966111,1.4609180393209047,1.019088773932635,0.9398312767736176,0.6918397735167365,-1.3799724496542176
HS71,0.5854198390858683,-0.5280517929690772,0.12278501276827544,-0.5279692806054243,0.7749967983681132,1.3430937565396843,-0.5693737274396438,0.3852670739540829,0.16649051065286258,-0.21545971209448278,-0.4648265587995761,-0.3173798345162533,-0.3181584076937745,1.1508436979914565,-0.16487011836941662,1.1542358115353204,-0.6360413977561604,0.9516563270597853,0.018240541254394643,1.2432717487197982,0.34927190710670286,-0.33730839700008497,-0.6566058917777541,0.44455392288270523,0.6119714771997959,0.6493535997628866,0.18827878047987603,-2.718578430879606,-1.6300422453362697,-1.5122275099406817,-1.6896961228136078,-0.06300625966093233,0.10954265792635255,-0.8653246071670848,-0.37092592016385295,-0.5831562825891898,-1.066772452222112,0.3409266611620832,0.3980660936482508,0.7133696856344799,0.6552591700539,0.7478580518818644,-0.15269225595391864,-0.02091832419405635,-0.6025712246789771,-0.8762699544068673,0.8002223253897568,-0.42710502150795204,0.4522023347985172,-0.896635858710617,1.4590738266384962,0.19910343445969025,-0.9808246836177155,0.18080477387523897,-0.15712656128135846,0.030523662821363675,-0.3018111970687407,0.08903024146240014,-0.6487171926038534,0.6129432825321718,HS,H,S,-0.5507380940081344,-0.7206176649949724,-0.8450675916499173,0.20695050870716283,0.5533405833244142,-1.150213088698189,0.7489765413493872
HR81,0.8766599431654064,0.6369870007061353,0.03565453323688879,-0.6076401960376717,-2.595361630186586,-0.9693699414074965,1.313736032093161,-2.192804059996582,-0.896211198439664,-1.382204926968439,-1.1121892796477022,-1.2699805846366425,-1.3983345160706522,-1.2747406069679335,-1.1419310450175435,-1.4636539020005108,-0.6685682715322456,-1.2045459592910017,1.361654664671819,-0.3822021196934253,-1.7188627246748434,-0.7022620346196118,0.8119454923091473,0.17358408590388708,-0.7660215282998034,-0.7681572411297825,0.02190703965470885,-0.6774943985794342,-0.7396548107749421,-0.7266750083083922,0.17029106550005252,-0.06300625966093233,-0.48229858397550535,0.31541226209814516,-0.4221186638252874,-1.0724236892459347,0.10508330251958177,0.15684653692501885,-0.40210656575389486,-1.323208889716644,-1.889447103039045,-0.1825343986206383,-1.0805111222344608,-0.6245985272668971,0.700152102735427,-0.11492474499679152,-0.06782880308253549,-0.7960862220258136,-2.033456775219666,-0.896635858710617,0.49597990162219746,-1.1102078783168012,-0.4672692368819002,-0.7805696779280608,-0.7479771655566044,-0.2763782520270067,0.5463093681471453,-1.0491637333720742,0.5740924174906503,0.08361350887781185,HR,H,R,0.7612122461646884,0.7482153145169771,0.7324961467545994,0.8471365810537413,0.8547304129272622,0.04703734805016564,-1.3744895098490553
HS82,-0.6182312036598786,0.9217281993978957,0.905856165597983,-0.7184718806395549,0.07532555934643695,0.6399912463445053,0.3704654909690924,-0.1747613034413201,-0.4638312288256289,0.28963220208482626,0.39136026803151536,0.311079961424248,-0.10476121503060269,0.3991288161193858,-0.29504816756278596,0.014592507360731113,0.22104786912850752,0.5906902090146748,-0.16497723686948276,-0.4628071742004216,0.45629760000740704,0.313018930019249,-1.0317999653758512,1.279759380600979,-0.2394413574881792,0.2733325600397797,0.015583712663056274,0.045531825337074616,0.8432268364208144,0.1207376336049708,-1.6896961228136078,0.5424127140300796,0.07381407200071118,-0.2571082847719305,-0.5127546443798117,0.5133809403876384,0.2375763746657993,0.5479431862561295,0.4376534384580735,1.1000435717726094,0.41319666480433803,0.12023257800391755,0.32802348445437784,-0.6327272346418326,-0.38732756060165047,-0.8762699544068673,0.8021694958410702,0.30739335113534416,0.6040409486316469,-0.896635858710617,0.8475921612318683,0.6486654085414166,-0.16563072859303282,1.4519353411198035,-0.19977277717049835,0.32189152083341577,0.26364725031080977,0.7485474103583679,0.15355407268227786,0.9998565455284065,HS,H,S,-0.5507380940081344,-0.7206176649949724,-0.8450675916499173,0.06844839074470979,0.38920952750908916,-0.3535373894356278,0.8126017222190598
HR92,1.2885932992141074,-0.7234018773507035,0.9069378997535644,-0.6783926883432345,0.8016744274448784,1.1585433599240718,0.7271504580931344,-0.12739072201546187,-0.4133121887116825,-0.15236532000030392,-0.4354381588648324,-0.5590637378850027,-0.2636893312613061,-1.2747406069679335,-0.4072910809449564,1.2448292085459678,-0.24999988045800237,1.2249542578308716,0.2569693002803302,0.41669989545230984,0.28505220864319414,-0.6716897534043221,1.3487167855238549,1.1535226718534568,-0.4238670080075359,0.556311301209834,0.843929920406478,0.7886839832835696,-1.3611893486723563,-1.3170105352698092,-0.3018948671658367,-0.06300625966093233,1.0600536211081315,-0.9112687090408534,1.3709489515766833,-0.007136432437294341,0.8223468993274068,0.8266053504140191,0.9073897739222699,0.4345368715145894,1.1920732392501692,0.27526241996780443,-0.069417647346174,0.17076775008447553,1.1347867733017467,-0.8762699544068673,1.540917895981301,-0.19099096343141628,1.0935364647546044,-0.896635858710617,0.9030936658467084,0.20442929895820006,-0.0823497232185456,0.4063947771174139,-0.7545414185624177,1.0478339938514154,0.5572306163764464,0.5481605805334597,1.8013193446053948,0.9552123099446953,HR,H,R,0.5560032642730051,0.6229524914302694,0.8181923594030629,0.2205857796718948,-0.4992685421007687,-0.14236548577918876,-0.1554856453575445
HS93,0.4294551294805936,-0.7089208491279566,-0.5031185329418323,-1.1114972962600127,0.7947884128703906,1.4759606104552585,-1.0778760103050702,0.6283010439494517,-0.9388363312751876,-0.10528158536964541,-0.5154082666750753,-0.7120757519215485,0.09550665426861675,-1.2747406069679335,-0.7086757025403182,0.873153222714251,-0.8569155882195186,1.0230357752299846,0.7103374797908552,0.25829785762204105,0.15439669316423862,-0.8794592266135044,-0.5839403585282458,0.2322065956317196,0.5891716662670433,0.21896358674448033,0.13898885536564828,1.195007262854299,-1.2456781342597352,-1.2272315317238909,-1.0675168339608287,-0.06300625966093233,0.03896881911211436,-1.6575333981238694,0.593222713151824,-0.41318112528045503,-0.6962639913391995,0.30078457360115235,-0.16523105334968094,0.2288531425879324,1.4160736122922628,1.38129129315132,-0.31650822540241413,0.08520620558756828,-0.5825001806859584,-0.8762699544068673,1.4083902944539632,-1.0229682025548248,0.7511915697745677,-0.7164067831438291,0.8341458027001011,0.8200042473345952,0.03547707849010226,0.7112812227956267,-0.7333327280780673,0.39607593659345103,-0.5223342303694907,-0.2576249684466295,0.19039701437334502,0.7446733713910008,HS,H,S,-0.5507380940081344,-0.7206176649949724,-0.8450675916499173,-0.5911494709907231,-0.3924427320579161,-0.8682096660083212,1.0859194657965234
HR102,0.23732220760087586,0.884448647879486,0.8744926224403099,-1.4026846225950649,0.12340831575340501,-0.5258073834991339,0.19672367094274942,-1.875409106746024,-1.285473951447321,-0.08118134635060414,0.881125549440895,0.572164696887537,-0.2985574509282649,-0.3469645807824756,-1.8111843626605224,-1.0141841207573274,0.8687681395566176,-0.76368219779746,0.9679023559651947,-0.7192686328577217,0.42794310093891585,0.4620342757074845,1.2552044414365064,0.3993850564908167,0.7994692612689764,0.985918632674154,0.2699782805983356,-1.1098782929101376,-0.5505580426256151,-0.3905859622065932,-0.19057143487255612,0.2805685262909824,-1.6782158250339205,-1.0938874473192384,-0.5796498128422326,0.8279807510312975,1.1214444359208156,0.8931757724065286,0.8000393473864383,1.0491950267771606,-0.909349724774723,1.4142698991919713,0.6297410095275994,0.01593667401999347,0.5389115301605321,1.2177200028265258,-0.06782880308253549,0.6863499388676014,-0.2800512871023996,-0.03323209971261738,-0.2980428825456137,-0.14084022823816705,-0.7832413473308286,-0.2432622081280064,-0.9999342283330652,0.3786031240973831,1.1791156300604162,0.5352384351793822,0.6577473359754732,0.08361350887781185,HR,H,R,0.8645367095964956,0.9892871627215841,0.6577254454114381,1.674119156096347,1.6973759593145936,0.9371747757660458,-1.290733975854007
HS103,-0.1450726047102784,-0.053593364465860376,1.326525401127641,-0.2537450141493043,0.8097504706619337,0.5667644080430757,0.03573866469248013,-0.18962686268426635,-1.0166369774204256,0.5761236652626562,0.15201802972554626,0.42307484238046156,0.5314851483594535,0.9266302639939249,0.052667204316809504,0.5513115089255815,0.19680943889215785,0.771643551837729,-0.7919407792211636,0.12151336835899364,0.548855550334223,-0.15587821540508004,-0.9636003595237428,0.3169748699728928,-0.3356975572448164,0.5764676838310926,0.21313330967650002,0.9630466962942367,-0.841225430127442,-0.30175167362992233,-0.0351416073276849,1.2076822176028048,1.1938184591186531,-1.243430143963442,0.006333788645795551,0.6820253513707166,0.15664065830394744,0.22918128321322465,0.36398779062978737,0.3447043861034899,0.5028362839363887,-0.7140011392460001,-0.04177140895330217,-0.6837917620274814,-0.5860645331616563,-0.8762699544068673,1.0389466584688969,0.12715173448995307,-0.33628369302355915,1.244047340898965,-0.45622841450235657,1.3423133870395823,-0.6987255001182293,1.2782196152086744,0.545799887653742,0.9520942792983792,0.09333985390764718,-0.11355930346034934,-0.757459721672568,1.5825858071928542,HS,H,S,-0.5507380940081344,-0.7206176649949724,-0.8450675916499173,0.045946834862367024,0.3625442015286038,-0.28310752925904914,0.6553263925480307
