MouseID,alphaketoglutarate,hydroxyisobutyrate,hydroxymethylglutarate,phosphoglycerate,hypoxanthine,succinate,hydroxybutyrateBHBA,dihydroxyacetonephosphateDHAP,fumarate,isoleucine,leucine,malate,lactate,valine,glucose,malonate,pyruvate,Nacetylleucine,citrate,methylsuccinate,ethylmalonate,carnitine,methyloxovalerate,methyloxopentanoate,alphahydroxyisocaproate,acetylcarnitineC,methyloxobutyrate,butyrylcarnitineC,isobutyrylcarnitineC,butyrylglycineC,propionylcarnitineC,Nacetylisoleucine,alphahydroxyisovalerate,aconitatecisortrans,isovalerylcarnitineC,isovalerylglycine,methylbutyrylcarnitineC,malonylcarnitine,hydroxymethylvalerate,betahydroxyisovaleroylcarnitine,tiglylcarnitineC,deoxycarnitine,succinylcarnitineCDC,hydroxyglutarate,methylglutaconate,hydroxybutyratehydroxyisobutyrate,dihydroxymethylbutyrate,Group,Tx,Ex,avg_dVO2,avg_VO2
VR94,-0.12832039479552565,0.37503975406576956,0.8324285830196319,-0.14927882741932846,0.4712548465813915,0.23779133233651095,0.34564263047224025,0.08254726850659883,-0.6113441190498952,0.9920143047923126,0.8252219414323889,-0.8865120654183964,-0.8329172819700084,1.4722227292715466,-0.8238331224443702,-0.8850638799481234,-0.47086422951620427,1.631324557508609,0.9123886155264113,0.30620025002696905,0.9993409881407735,-0.10649530860387024,0.21693489811698302,0.5620137359100147,-0.5287357507611246,-0.621165771772014,0.5087523980344246,-1.1229506862586676,0.52609544109844,1.6801365474767156,0.4409607738501052,1.2874766888304299,-0.10549149862378909,0.9872480377008738,0.8960709361488025,0.8663679325601206,0.21132010198228057,0.8983478966167295,1.527544021668048,1.1124670987568168,0.5721182456376963,0.5141305194750424,0.7786659948254683,-0.7086031353349322,0.9658260223847538,1.537232267456298,0.539190772913453,VR,V,R,0.3972347394004899,2.2873987135807585
HR102,-0.06871946669392344,0.4597796244092651,0.9361122392112171,-0.37410977117985666,0.7907907997997248,0.021056359236140354,0.6990029465038886,0.7417611447289938,0.08974549508636664,0.4013874372829505,0.25775842842205643,-0.2116998167022556,-0.9714154793932961,0.7180652008238044,-0.9421865197824786,-0.7893203491775376,-0.7438190361005795,0.6913681254071733,0.9357050408465595,-0.3802120038952953,0.44012251289687887,-0.020598728732205585,-0.028813697721420284,0.04443838358051505,-0.23616928157301345,-0.2351463342059834,-0.11694402780443522,-1.013804311062056,0.5230022672753709,1.3156012420394751,0.967488622157751,0.8090833065315373,-0.4264799926521789,0.9089645678186904,0.5738811512272739,0.8995996874958728,0.154791111566061,0.9727434437249315,0.5218411092448159,0.5794913052000937,0.2171343571399556,0.6184898107555865,0.3809163207416205,-0.03476736369559774,0.40173256297159265,0.9409012036509545,0.054413803610518924,HR,H,R,0.8645367095964956,1.6973759593145936
VS23,0.052603812936676694,-0.3989073202484783,-0.5333084009152584,0.284399278071205,-0.6071678436686123,-0.06255841543750362,-0.5304323130350741,-0.6524044093329971,-0.2819426269881279,-0.1293311665502912,-0.010429966252854528,-0.0379043125054872,0.662311164460476,-0.25629814112758514,0.6725242390909537,0.3561286109737165,0.5418866130870333,-0.23025448316244257,-0.4539944366662836,0.3270061583155526,-0.13130410541900084,0.12992075726455984,0.038357028547591016,0.04613905309316996,0.0017159406885079997,0.09894124234466978,0.17975277956570673,0.5219049446352577,-0.39103527370824004,-0.5829299948229005,-0.691793609231679,-0.29876337078650606,0.313098566490011,-0.4394509297173705,-0.3494995169694774,-0.5009626057021416,-0.1704881526172628,-0.5314132943877133,0.03557893186697236,-0.13578893390457014,-0.11357588471898411,-0.28172945104324365,-0.01889412915334454,-0.17760167111133718,-0.20478699803199735,-0.39639935881351746,0.10247738737714568,VS,V,S,-0.8180407067782393,-0.6710356979895314
HS41,0.15746915356690222,-0.5243173983577953,-0.195487577245121,0.06344957718128283,-0.3780990357066774,-0.4942290863714437,-0.21082878096715407,-0.1281319448403278,0.16801525148042226,-0.6478753477808428,-0.4328599443544081,0.49281854363013106,0.5376003604255915,-0.8125028095969611,0.6492272380398161,0.10161810039972814,0.2934889526398143,-1.0311593477689027,-0.03521262361371584,-0.45937519986189085,-0.5471710956388423,0.5419953577578271,-0.26510158969165637,-0.5091014889871768,0.043583839999624396,0.5175306688016511,-0.4596363819631443,0.3351900646280407,-0.5206139434196719,-0.42593057832326575,-0.09066629641929266,-0.4182106067323361,-0.05901607578146539,-0.1733430333531314,-0.7509899601255163,-0.24281694888701977,-0.4243422105569699,-0.1716733115004785,-0.47392801990195155,-0.30003982027482734,-0.5531052455257589,0.16804206521667137,-0.020228726342455372,0.2910038945771496,-0.8719447486476983,-0.7140638464546252,-0.24990219223045568,HS,H,S,-0.5507380940081344,-0.5377090642663962
VS61,0.03933235737883993,-0.32798065839112156,-0.9264939945760396,0.34222468686391994,-0.6817184849375527,0.07924838337093171,-0.6250405092746774,-0.6404181377504792,-0.02032472823414544,-0.34920742275815686,-0.2525264910102081,0.2052101093709363,0.8613330749157797,-0.669635307707338,0.8020737589990985,0.8312421368621427,0.6636491056726938,-0.6118867058951084,-0.9854977276329363,0.41559378718501794,-0.41355501943037887,-0.11621384522983366,0.0626227732278585,0.005669705768065303,0.29131182669005296,0.17257399848483396,0.1450941049176171,1.0073331412288675,-0.41198225424054036,-1.348886986292785,-0.9154349660360545,-0.829977827765037,0.41592701320050296,-0.9356986739008952,-0.4571863495362724,-0.8864703717439707,-0.055256278810753706,-0.9775012060303458,-0.5999383970007925,-0.6277243601353447,-0.13782346421906982,-0.6899002864651187,-0.4710041217004476,0.07311427826159855,-0.28154367614024334,-0.9078140120660088,-0.07254003336294723,VS,V,S,-0.8180407067782393,-1.70795871117321
HS71,0.17143336954561536,-0.5989463808766295,0.21822202119870232,0.0026057237004165484,-0.29965690466127615,-0.6434380979362375,-0.1112821050287961,-0.14074389116591038,-0.10725891314882685,-0.41652170937269994,-0.17812615538344098,0.23701372404365562,0.3281896495972027,-0.37758974064269024,0.5129153265051625,-0.3982960093224862,0.16537054564499254,-0.629606197893912,0.5240347563070543,-0.5525870391499197,-0.25018688721743226,0.8009780092151371,-0.29063398876595936,-0.4665196708812031,-0.26112874265935926,0.44005433582760856,-0.4231685494625801,-0.17557713418065565,-0.4985735455914009,0.3800088163933033,0.14464897812454866,0.1407328622741753,-0.1672120933443617,0.3488084856365058,-0.6376819524640449,0.16281404486637335,-0.5455891051762815,0.2977000678190534,0.19476285577852095,0.217574280871028,-0.5275919598409591,0.5975191242478588,0.45548108216714034,0.027200753234117192,-0.7911814272289572,-0.17595371666713266,-0.06574898819031541,HS,H,S,-0.5507380940081344,0.5533405833244142
VS84,0.050974807220621955,-0.39020142230964294,-0.5815699933798147,0.29149706181060137,-0.6163185672070668,-0.045152330262621776,-0.5420450025240531,-0.6509331536114967,-0.2498303201929014,-0.1563198925891487,-0.040146120667721163,-0.008063216239435178,0.6867401224100342,-0.3070332397821323,0.6884258037326632,0.4144464530577481,0.5568323585298522,-0.2770979563257978,-0.5192338443042286,0.33787985285276406,-0.16594901307682786,0.09970894872292135,0.041335529030542106,0.04117164030033038,0.037262407433362066,0.10797930001049699,0.17549859818623625,0.5814888616772877,-0.3936064122598856,-0.6769474378922662,-0.719244482799608,-0.36396732547691335,0.32572025118272796,-0.5003628928649907,-0.3627175445649171,-0.5482817826928525,-0.15634400842113824,-0.58616838547489,-0.04242768593510515,-0.19617158129146905,-0.11655215551565695,-0.3318304080280593,-0.07438840097116345,-0.14682752483516381,-0.21420850171249395,-0.4591729852474709,0.08099486215206475,VS,V,S,-0.8180407067782393,-0.7983128838433073
HS93,0.15932840024909856,-0.5342537734722554,-0.14040477134524076,0.055348604460094195,-0.36765496408010745,-0.5140953187563144,-0.19757477320587313,-0.1298111454053737,0.1313642445021939,-0.6170720799654424,-0.39894375795987336,0.45875975631038507,0.5097186540757631,-0.754596896244597,0.631078172624974,0.03505771123781386,0.2764308003241728,-0.9776950958002526,0.039247613697832265,-0.4717857643505717,-0.5076295341925047,0.5764772532113512,-0.2685010664929158,-0.5034319903088331,0.0030132946001679983,0.5072151870552851,-0.4547809216432149,0.2671846555733961,-0.5176794044094641,-0.31862486578184446,-0.059335561909550555,-0.34379083322913073,-0.0734216884551252,-0.10382187435894556,-0.7359037184323194,-0.1888097579010276,-0.44048546463519417,-0.10917922665236166,-0.3848960761165575,-0.23112278965309363,-0.5497083135509383,0.2252242083674511,0.0431090138148143,0.25588018150634906,-0.8611916252629088,-0.6424178997728522,-0.22538336251961572,HS,H,S,-0.5507380940081344,-0.3924427320579161
VS43,0.044078784915487224,-0.35334699891459487,-0.7858743827609254,0.32154390234744246,-0.6550560578170651,0.028532341576200965,-0.5912046616642002,-0.6447049297495228,-0.11389023002211296,-0.2705704780333056,-0.16594264897214472,0.11826222475334025,0.7901545163873298,-0.5218086506519686,0.7557414327541176,0.6613216701520094,0.6201017460616283,-0.47539906270056675,-0.7954099226390743,0.3839111462538932,-0.31261028848740446,-0.028185817715453615,0.05394432810586408,0.020143236851141944,0.1877402265873167,0.14623984547352115,0.15748949644166532,0.8337237169019021,-0.40449073797280016,-1.0749487328467726,-0.8354514638765916,-0.6399933218847323,0.37915126024029766,-0.7582197268685235,-0.4186730346099723,-0.7485966721819179,-0.09646801602760441,-0.8179615128626432,-0.3726508220540268,-0.4517876783495025,-0.12915151572519934,-0.5439213254943518,-0.3093106805502174,-0.01655223049430632,-0.25409227798675127,-0.7249107440511309,-0.009946484254972243,VS,V,S,-0.8180407067782393,-1.3371116762183997
HS53,0.1485060564581983,-0.47641590367597797,-0.46103197381614863,0.10250292382445127,-0.4284480448487145,-0.39845751837309384,-0.2747239917433486,-0.12003681799480512,0.3447032282956215,-0.796372415619466,-0.5963638382282459,0.6570098911660887,0.6720131007913079,-1.0916569043792157,0.7367206499163307,0.4224938816309767,0.37572326676511475,-1.2889009841144003,-0.3941721657505036,-0.39954607887915344,-0.7377939207147661,0.3757642812677455,-0.2487133175058055,-0.536433132334058,0.23916721344356065,0.5672597690340737,-0.4830436913706165,0.6630320293929614,-0.5347608333238673,-0.9432323065109691,-0.24170618724545387,-0.7769750800560199,0.010430817167596591,-0.5084921586098331,-0.8237180443524924,-0.5031759975334997,-0.3465184578838302,-0.4729461638750498,-0.9031351636159125,-0.632276550247857,-0.5694812495566017,-0.10762286233279728,-0.3255686907009393,0.46032905948745595,-0.9237836412716115,-1.0594561947121193,-0.36810310327385876,HS,H,S,-0.5507380940081344,-1.2380121787900367
VS73,0.0681277585991371,-0.4818719686922682,-0.073389610195432,0.21675948527714423,-0.5199641380074638,-0.2284332910060453,-0.41976679550789286,-0.6664250439146068,-0.5879634720178714,0.12786345983871528,0.2727562508900264,-0.3222811887661682,0.42951037557317207,0.22719243654838248,0.5209870019817724,-0.19962328279927685,0.39945805200057805,0.21615004744290767,0.1677179423887014,0.22338304546688553,0.1988516814272327,0.41783041254860104,0.009972794411858332,0.0934770369437194,-0.3370314392629983,0.012811209333925405,0.22029387768603503,-0.04591227135168746,-0.36653307904248406,0.31302860320282355,-0.4301948527290469,0.3226111520990834,0.19281762124386062,0.1410221753049764,-0.22353559914267596,-0.050024757445100876,-0.3052776894363367,-0.0096133704199583,0.7789590711365845,0.4396399474991989,-0.085212898838114,0.1957179429126224,0.509949969910995,-0.4708702397182939,-0.11500283720724463,0.20181485013130607,0.30719953844133807,VS,V,S,-0.8180407067782393,0.5418784727784831
HS82,0.16933267548711822,-0.587719638150222,0.15598599615304354,0.011758713148457528,-0.3114572748986115,-0.6209919767543393,-0.126257318173997,-0.1388466245558391,-0.06584829597018034,-0.4513251823608391,-0.21644679993702726,0.2754954881082761,0.35969215834480794,-0.44301549038100024,0.5334212842402578,-0.32309188746894246,0.18464392101876295,-0.6900134787179188,0.4399048882199008,-0.5385648013621025,-0.29486343497703127,0.7620181909196065,-0.28679304566422503,-0.47292542774084945,-0.2152895839900277,0.45170941711543866,-0.4286545544897856,-0.09874033779707972,-0.50188917267962,0.25876806069525926,0.1092495400278152,0.05664871274743858,-0.15093572440292585,0.2702590994590892,-0.6547273389603183,0.10179331732828706,-0.5273494394817461,0.2270903128097978,0.09416895550839122,0.13970747699682706,-0.5314300276374254,0.532911135690324,0.3839181122282427,0.06688573751658314,-0.8033309836170474,-0.2569038218635065,-0.09345190700581091,HS,H,S,-0.5507380940081344,0.38920952750908916
VS100,0.05102350421015258,-0.3904616737112212,-0.5801272763654941,0.2912848828740626,-0.6160450183275521,-0.045672662351807614,-0.5416978564011795,-0.6509771348718205,-0.25079027549103183,-0.15551310001843743,-0.03925779520258044,-0.008955276677362789,0.6860098507493584,-0.3055165805441283,0.6879504473117211,0.4127031176492679,0.5563855750703571,-0.27569763212820153,-0.5172835977707643,0.3375547980148227,-0.16491334899727583,0.100612091118159,0.04124649066474281,0.04132013459128542,0.0361997924272483,0.10770911912948944,0.17562577135945207,0.5797076786183255,-0.39352955144479,-0.6741369097303802,-0.718423874934596,-0.3620181387628211,0.32534294247148005,-0.49854200960936074,-0.36232240896466306,-0.5468672379531967,-0.15676682906261918,-0.5845315538351101,-0.04009578039727357,-0.19436652123633746,-0.11646318380340487,-0.33033270562363026,-0.07272947249283562,-0.14774747757950052,-0.21392685821574609,-0.4572964500093643,0.0816370540705258,VS,V,S,-0.8180407067782393,-0.7945080992891931
HS103,0.16899138911948453,-0.5858957008519965,0.14587490604076514,0.013245740975796755,-0.31337440580053544,-0.6173452985840225,-0.128690245557303,-0.13853838774850166,-0.05912057707117965,-0.45697948067672844,-0.22267251068827854,0.28174737491903185,0.3648101700506679,-0.4536447947233342,0.536752756427725,-0.3108739533653732,0.18777514341011894,-0.6998274644183413,0.42623684504491915,-0.5362866978080211,-0.3021217487907977,0.7556886376864895,-0.2861690321320421,-0.47396613020855544,-0.20784238819568499,0.45360294384823885,-0.4295458307424993,-0.0862571534741228,-0.5024278414690083,0.23907084826492975,0.10349841906118049,0.04298809717542227,-0.1482914065348292,0.2574976815934504,-0.6574965942065522,0.0918796688521556,-0.5243861573100459,0.21561879618930818,0.07782610601518158,0.12705695392518895,-0.5320535740370972,0.522414687792197,0.3722917328567514,0.07333310384324018,-0.805304844566137,-0.2700552692388566,-0.0979526235652491,HS,H,S,-0.5507380940081344,0.3625442015286038
