,Metabolite,p_value,Ex,adj_p,reject
288,oleoyldocosahexaenoylGPE,0.052338752239091506,R,0.3080626414243588,False
289,oleoyldocosahexaenoylGPE,0.16836463899432877,S,0.4932662784303628,False
290,thioproline,0.6382096202030991,R,0.8420144734740633,False
291,thioproline,0.7033839898418157,S,0.8796480270144083,False
292,isocitriclactone,0.10021619735221166,R,0.42074573544228133,False
293,isocitriclactone,0.024726225808309923,S,0.22422432053690708,False
294,Shydroxybutyrylcarnitine,0.2346362771080505,R,0.5580683930299274,False
295,Shydroxybutyrylcarnitine,0.3396050587824504,S,0.6525319515162993,False
296,linoleoyllinolenoylGPC,0.7235002221835751,R,0.8913924217186202,False
297,linoleoyllinolenoylGPC,0.3429064032459771,S,0.6525319515162993,False
298,palmitoleoyllinolenoylGPC,0.5959352006984799,R,0.8237524455438899,False
299,palmitoleoyllinolenoylGPC,0.4704908744852718,S,0.7325811363982385,False
300,gammaglutamylalphalysine,0.4003137210584191,R,0.6970233764603281,False
301,gammaglutamylalphalysine,0.7730894232651078,S,0.9130908108495636,False
302,linoleoylarachidonoylglycerol,0.0040447186357867315,R,0.17147306340505666,False
303,linoleoylarachidonoylglycerol,0.895074108315314,S,0.9552866876008631,False
304,oleoylarachidonoylglycerol,0.19609079286810888,R,0.5211383515235672,False
305,oleoylarachidonoylglycerol,0.8487860693415996,S,0.9518198785287328,False
306,oleoylarachidonoylGPI,0.9042114245730282,R,0.9597412971158957,False
307,oleoylarachidonoylGPI,0.9646623883722135,S,0.9807400948450837,False
308,Npalmitoylsphingadienined,0.017045225340001236,R,0.20111247034201965,False
309,Npalmitoylsphingadienined,0.3250475720812904,S,0.6374791056482763,False
310,Nbehenoylsphingadienined,0.033663466030145785,R,0.2497602986708457,False
311,Nbehenoylsphingadienined,0.33060832554171316,S,0.642024032934001,False
312,lignoceroylcarnitineC,0.7611131922866213,R,0.9092250911108867,False
313,lignoceroylcarnitineC,0.5256233541544277,S,0.7687049444104247,False
314,NNacetylspermidine,0.6511312421832685,R,0.8440488924842408,False
315,NNacetylspermidine,0.6593547517541869,S,0.8493799721355176,False
316,tetradecadienoate,0.6209477329789426,R,0.8329032550414989,False
317,tetradecadienoate,0.09399162558060897,S,0.4126250608228989,False
318,NNdimethylalanine,0.4253531974435001,R,0.7096168225033382,False
319,NNdimethylalanine,0.7352031279762511,S,0.8967523315897531,False
320,stearoylmeadoylGPIn,0.6147270129773459,R,0.8300415526790464,False
321,stearoylmeadoylGPIn,0.4134460269746554,S,0.7005613234848327,False
322,dihydroxybenzoicacid,0.010456009409516161,R,0.18184700008097673,False
323,dihydroxybenzoicacid,0.055360371453318714,S,0.31200383259288866,False
324,pentoseacid,0.03194868818184879,R,0.24790731187581716,False
325,pentoseacid,0.8805077679051067,S,0.9524048696152252,False
326,methylimidazolelactate,0.7574099644095653,R,0.908257434351438,False
327,methylimidazolelactate,0.8257366919143369,S,0.942256822164887,False
328,putrescine,0.9975368339142638,R,0.9880092614795527,False
329,putrescine,0.5950041291636307,S,0.8237524455438899,False
330,spermidine,0.1582189830274874,R,0.48850268407335456,False
331,spermidine,0.9329303658311479,S,0.9664166191561745,False
332,alphaketoglutarate,0.9198092125154897,R,0.9654272807475333,False
333,alphaketoglutarate,0.1596937414666029,S,0.48850268407335456,False
334,hydroxyisobutyrate,0.7247507352190664,R,0.8915379744035252,False
335,hydroxyisobutyrate,0.8381469443061784,S,0.9457653767633374,False
336,hydroxymethylglutarate,0.24555857131022518,R,0.5682990940139376,False
337,hydroxymethylglutarate,0.8568845324651269,S,0.9518198785287328,False
338,phosphoglycerate,0.059866998369942664,R,0.3222901418099239,False
339,phosphoglycerate,0.6349963314740572,S,0.8409849243149391,False
340,hypoxanthine,0.02428132904683653,R,0.22422432053690708,False
341,hypoxanthine,0.32515236414345716,S,0.6374791056482763,False
342,linoleaten,0.013918906577286873,R,0.19150099186963726,False
343,linoleaten,0.19824985615594293,S,0.5213294313727116,False
344,laurate,0.09796242333259486,R,0.4180536337279871,False
345,laurate,0.2050855543850689,S,0.5251202960427567,False
346,NNNtrimethyllysine,0.10122242954611604,R,0.421556865218162,False
347,NNNtrimethyllysine,0.5033522119548853,S,0.7575852595024906,False
348,methylthioadenosineMTA,0.8548876972986972,R,0.9518198785287328,False
349,methylthioadenosineMTA,0.18791364066456445,S,0.5140143689302624,False
350,ribosephosphate,0.11783027586065255,R,0.45812401965701394,False
351,ribosephosphate,0.19080494685482302,S,0.515272734084509,False
352,arachidonaten,0.01396837510334437,R,0.19150099186963726,False
353,arachidonaten,0.17079918902918234,S,0.4962962001204314,False
354,arginine,0.11206323447043415,R,0.44354799292305425,False
355,arginine,0.875644163988699,S,0.9524048696152252,False
356,argininosuccinate,0.1494522161958943,R,0.4741800296554119,False
357,argininosuccinate,0.24055628037636592,S,0.5643820424214738,False
358,aspartate,0.01052152363052903,R,0.18184700008097673,False
359,aspartate,0.9772658988625905,S,0.9833790584010449,False
360,biliverdin,0.3721528086812902,R,0.6863662767039076,False
361,biliverdin,0.4437498182877523,S,0.716773460380684,False
362,succinate,0.6167491757964536,R,0.8316890706123827,False
363,succinate,0.315334982611277,S,0.6333639231174781,False
364,hydroxybutyrateBHBA,0.8542390125082353,R,0.9518198785287328,False
365,hydroxybutyrateBHBA,0.26753784484939735,S,0.5890376753902867,False
366,cholesterol,0.4133417027960068,R,0.7005613234848327,False
367,cholesterol,0.21516559658545575,S,0.5428874054966366,False
368,sphingosine,0.28891837621016286,R,0.607369528505727,False
369,sphingosine,0.13668183679231594,S,0.46765411880876384,False
370,sphinganine,0.32313063220806515,R,0.6374791056482763,False
371,sphinganine,0.31820887554889693,S,0.6333639231174781,False
372,fumarate,0.13366664148467178,R,0.46765411880876384,False
373,fumarate,0.8878068925367153,S,0.9524048696152252,False
374,guanidinoacetate,0.017066439141849306,R,0.20111247034201965,False
375,guanidinoacetate,0.42565693588237774,S,0.7096168225033382,False
376,histamine,0.4096027617039374,R,0.6995267969433265,False
377,histamine,0.7504067419862266,S,0.9048509202787406,False
378,histidine,0.8046421980296052,R,0.9281579080719695,False
379,histidine,0.7613837182227168,S,0.9092250911108867,False
380,inosine,0.12344034967595086,R,0.46248122451290075,False
381,inosine,0.59154629877719,S,0.8234006870227464,False
382,myoinositol,0.014965608008073386,R,0.1983378424210715,False
383,myoinositol,0.4318187672003443,S,0.7122264250118,False
384,isoleucine,0.04561323180551715,R,0.28869515611682306,False
385,isoleucine,0.17695658555795069,S,0.5027506280098489,False
386,aminoadipate,0.7642654954916956,R,0.9092250911108867,False
387,aminoadipate,0.9151600812183579,S,0.9635962117329894,False
388,leucine,0.05516905497200329,R,0.31200383259288866,False
389,leucine,0.12199482422690172,S,0.46248122451290075,False
390,lysine,0.059409851282512825,R,0.3222901418099239,False
391,lysine,0.7161501237663048,S,0.8893984171804289,False
392,malate,0.4613919225375792,R,0.7275921452231616,False
393,malate,0.7040543942610936,S,0.8796480270144083,False
394,palmitate,0.005953578175614194,R,0.17373255739604632,False
395,palmitate,0.1969607763965168,S,0.5211383515235672,False
396,nicotinamide,0.02609348810351139,R,0.22422432053690708,False
397,nicotinamide,0.307375272224224,S,0.6262242775963069,False
398,stearate,0.009527993018603714,R,0.18045586784751852,False
399,stearate,0.406496682706569,S,0.6970233764603281,False
400,ornithine,0.5507736964635825,R,0.7910696997683311,False
401,ornithine,0.026705409936804314,S,0.22422432053690708,False
402,palmitoleaten,0.008106624787335147,R,0.17373255739604632,False
403,palmitoleaten,0.14157964865644412,S,0.46765411880876384,False
404,salicylate,0.6378144406229749,R,0.8420144734740633,False
405,salicylate,0.8045357579393979,S,0.9281579080719695,False
406,spermine,0.2709317287554338,R,0.591486742567126,False
407,spermine,0.742255298768284,S,0.9004240727091023,False
408,myristate,0.009744964898226651,R,0.18045586784751852,False
409,myristate,0.1893476267419096,S,0.5140143689302624,False
410,urea,0.01302700754487809,R,0.19150099186963726,False
411,urea,0.11047218119979117,S,0.44354799292305425,False
412,uridine,0.04387522758555829,R,0.2878808362618854,False
413,uridine,0.6136072397791839,S,0.829609788332482,False
414,transurocanate,0.9088486513957762,R,0.9623207726806831,False
415,transurocanate,0.5583220137147641,S,0.7982446542484424,False
416,glutamate,0.40430530528663355,R,0.6970233764603281,False
417,glutamate,0.10559651443385484,S,0.4311164782201082,False
418,valine,0.17947999535081471,R,0.5031884315391997,False
419,valine,0.01910077398341127,S,0.20850002758734196,False
