,Metabolite,p_value,Ex,adj_p,reject
60,butyrylcarnitineC,0.4893644131174113,R,0.8980457111593855,False
61,trigonellineNmethylnicotinate,0.22891161780264263,R,0.8980457111593855,False
62,propionylcarnitineC,0.15342891609801076,R,0.886600463868835,False
63,imidazoleacetate,0.9168838714242842,R,0.9776615114539894,False
64,dodecenoaten,0.08635764354181266,R,0.8018924043168318,False
65,Nacetylglutamine,0.9212579627162593,R,0.9776615114539894,False
66,glycylleucine,0.49332266128787583,R,0.8980457111593855,False
67,campesterol,0.020974828579613865,R,0.6816819288374507,False
68,Nacetylthreonine,0.7528190149117862,R,0.9460638712129757,False
69,gammaglutamylglycine,0.7570408227833991,R,0.9460638712129757,False
70,gammaglutamylthreonine,0.11426502066969987,R,0.8300888770982187,False
71,aconitatecisortrans,0.6195803646544543,R,0.9021406358308393,False
72,orotidine,0.09800511943075499,R,0.8087588070199611,False
73,taurocyamine,0.6582052837898147,R,0.9054675861658826,False
74,hydroxybutyrateGHB,0.7349544388391611,R,0.9436110753288075,False
75,malonylcarnitine,0.43261157558802366,R,0.8980457111593855,False
76,hydroxymethylvalerate,0.04518019723815753,R,0.7826693538188969,False
77,homostachydrine,0.9933602615808498,R,0.9956546244134316,False
78,NacetylaspartylglutamateNAAG,0.6293508761951149,R,0.9021406358308393,False
79,glycerophosphoglycerol,0.7432457967660512,R,0.9449579812184514,False
80,glycerophosphoethanolamine,0.3222086624042778,R,0.8980457111593855,False
81,deoxycarnitine,0.4605556993815362,R,0.8980457111593855,False
82,dihomolinolenatenorn,0.09531041152993842,R,0.8087588070199611,False
83,oleoylGPI,0.1447927616859728,R,0.886600463868835,False
84,linoleoylGPI,0.02687396007719973,R,0.7354978547444136,False
85,SRdihydroxybutyrate,0.6891721811488776,R,0.9250766415438666,False
86,enylpalmitoylGPEP,0.28297719380993724,R,0.8980457111593855,False
87,Omethylascorbicacid,0.043391050848148115,R,0.7826693538188969,False
88,trimethylamineNoxide,0.29663351851027686,R,0.8980457111593855,False
89,imidazolepropionate,0.17924588808136177,R,0.8980457111593855,False
90,mannonate,0.6033477786849676,R,0.9021406358308393,False
91,Nacetylcarnosine,0.6601902359879381,R,0.9058019068963794,False
92,aminoheptanoate,0.030152739108027526,R,0.7826693538188969,False
93,enyloleoylGPEP,0.7273609948550963,R,0.9436110753288075,False
94,Nacetyltaurine,0.1286909409413181,R,0.8805169643353343,False
95,hydroxyhexanoate,0.7835038586041368,R,0.9479738010671613,False
96,NacetylglucosamineNacetylgalactosamine,0.42328929471231114,R,0.8980457111593855,False
97,palmitoylstearoylGPC,0.05956668448452847,R,0.7826693538188969,False
98,oleoyllinoleoylGPC,0.0003660398996105389,R,0.09517037389874013,True
99,palmitoylpalmitoleoylGPC,0.9742686188475362,R,0.9933719250994487,False
100,palmitoylarachidonoylGPE,0.1560674236924183,R,0.886600463868835,False
101,palmitoyldocosahexaenoylGPE,0.5860824784489584,R,0.8980457111593855,False
102,enylpalmitoyllinoleoylGPCP,0.8289966422131665,R,0.9614497559574943,False
